"HDIM","Checked","Plot","Date","Collector","Method","Plant","BeatingDuration","TimeBegin","TimeEnd","DateEnd","CanopyMalaiseHeight..ft.","PitFallSlice","Whereabouts","SamplingRound","NoOfVials","Comments","source"
5551,,"KohalaOld_KOP05","19-Sep-14","CE TF AD","Malaise Canopy DN","","","","",,,"",,,,"","curtis"
5552,,"kohalaOld_05","9/19/2014","C. Ewing, T. Fezza, A. DeMarco","pitfall","","","","","","","B","NEED TO FIND",1,"","added by Andy from Curtis' database","db"
5552,,"KohalaOld_KOP05","19-Sep-14","CE TF AD","pitfall trap","","","","",,,"B",,,,"","curtis"
5553,,"kohalaOld_05","9/19/2014","C. Ewing, T. Fezza, A. DeMarco","pitfall","","","","","","","D","NEED TO FIND",1,"","added by Andy from Curtis' database","db"
5553,,"KohalaOld_KOP05","19-Sep-14","CE TF AD","pitfall trap","","","","",,,"D",,,,"","curtis"
5554,,"kohalaOld_05","9/19/2014","C. Ewing, T. Fezza, A. DeMarco","pitfall","","","","","","","F","NEED TO FIND",1,"","added by Andy from Curtis' database","db"
5554,,"KohalaOld_KOP05","19-Sep-14","CE TF AD","pitfall trap","","","","",,,"F",,,,"","curtis"
5555,,"kohalaOld_08","9/20/2014","A. DeMarco, C. Ewing","beating","green Cibotium","180","8:10","10:10","","","","NEED TO FIND",1,"","added by Andy from Curtis' database","db"
5555,,"KohalaOld_KOP08","20-Sep-14","CE AD","beating-sheet","green Cibotium","180","8:10"," 8:40 and 9:30 ",,,"",,,,"","curtis"
5556,,"kohalaOld_08","9/20/2014","A. DeMarco, C. Ewing","beating","brown Cibotium","60","8:40","9:00","","","","NEED TO FIND",1,"","added by Andy from Curtis' database","db"
5556,,"KohalaOld_KOP08","20-Sep-14","CE AD","beating-sheet","brown Cibotium","60","8:40"," 9:00",,,"",,,,"","curtis"
5557,,"kohalaOld_08","9/20/2014","C. Ewing","beating","Broussaisia arguta","60","","","","","","NEED TO FIND",1,"","added by Andy from Curtis' database","db"
5557,,"KohalaOld_KOP08","20-Sep-14","CE","beating-sheet","Broussaisia arguta","60","","",,,"",,,,"","curtis"
5558,,"kohalaOld_08","9/20/2014","A. DeMarco","beating","Melicope clusiifolia","60","9:00","9:30","","","","NEED TO FIND",1,"","added by Andy from Curtis' database","db"
5558,,"KohalaOld_KOP08","20-Sep-14","AD","beating-sheet","Melicope clusiifolia","60","9:00"," 9:30",,,"",,,,"","curtis"
5560,,"kohalaOld_08","9/20/2014","C. Ewing","beating","Myrsine sandwicensis","60","","","","","","NEED TO FIND",1,"","added by Andy from Curtis' database","db"
5560,,"KohalaOld_KOP08","20-Sep-14","CE","beating-sheet","Myrsine sandwicensis","60","","",,,"",,,,"","curtis"
5561,,"kohalaOld_08","9/20/2014","C. Ewing, T. Fezza, A. DeMarco","ground malaise","","","","","","","","NEED TO FIND",1,"","added by Andy from Curtis' database","db"
5561,,"KohalaOld_KOP08","20-Sep-14","CE TF AD","Malaise ground","","","","",,,"",,,,"","curtis"
5562,,"kohalaOld_08","9/20/2014","C. Ewing, T. Fezza, A. DeMarco","canopy malaise","","","","","","","","NEED TO FIND",1,"","added by Andy from Curtis' database","db"
5562,,"KohalaOld_KOP08","20-Sep-14","CE TF AD","Malaise canopy UP","","","","",,,"",,,,"","curtis"
5563,,"kohalaOld_08","9/20/2014","C. Ewing, T. Fezza, A. DeMarco","canopy malaise","","","","","","","","NEED TO FIND",1,"","added by Andy from Curtis' database","db"
5563,,"KohalaOld_KOP08","20-Sep-14","CE TF AD","Malaise Canopy DN","","","","",,,"",,,,"","curtis"
5564,,"kohalaOld_08","9/20/2014","C. Ewing, T. Fezza, A. DeMarco","InsectaZooka","","","","","","","A","NEED TO FIND",1,"","added by Andy from Curtis' database","db"
5564,,"KohalaOld_KOP08","20-Sep-14","CE TF AD","InsectaZooka","","","","",,,"A",,,,"","curtis"
5565,,"kohalaOld_08","9/20/2014","C. Ewing, T. Fezza, A. DeMarco","InsectaZooka","","","","","","","C","NEED TO FIND",1,"","added by Andy from Curtis' database","db"
5565,,"KohalaOld_KOP08","20-Sep-14","CE TF AD","InsectaZooka","","","","",,,"C",,,,"","curtis"
5566,,"kohalaOld_08","9/20/2014","C. Ewing, T. Fezza, A. DeMarco","InsectaZooka","","","","","","","E","NEED TO FIND",1,"","added by Andy from Curtis' database","db"
5566,,"KohalaOld_KOP08","20-Sep-14","CE TF AD","InsectaZooka","","","","",,,"E",,,,"","curtis"
5567,,"kohalaOld_08","9/20/2014","C. Ewing, T. Fezza, A. DeMarco","pitfall","","","","","","","B","NEED TO FIND",1,"","added by Andy from Curtis' database","db"
5567,,"KohalaOld_KOP08","20-Sep-14","CE TF AD","pitfall trap","","","","",,,"B",,,,"","curtis"
5568,,"kohalaOld_08","9/20/2014","C. Ewing, T. Fezza, A. DeMarco","pitfall","","","","","","","D","NEED TO FIND",1,"","added by Andy from Curtis' database","db"
5568,,"KohalaOld_KOP08","20-Sep-14","CE TF AD","pitfall trap","","","","",,,"D",,,,"","curtis"
5569,,"kohalaOld_08","9/20/2014","C. Ewing, T. Fezza, A. DeMarco","pitfall","","","","","","","F","NEED TO FIND",1,"","added by Andy from Curtis' database","db"
5569,,"KohalaOld_KOP08","20-Sep-14","CE TF AD","pitfall trap","","","","",,,"F",,,,"","curtis"
5570,,"kohalaOld_07","9/20/2014","A. DeMarco, C. Ewing","beating","green Cibotium","120","11:45","12:20","","","","NEED TO FIND",1,"","added by Andy from Curtis' database","db"
5570,,"KohalaOld_KOP07","20-Sep-14","CE AD","beating-sheet","green Cibotium","120","11:45"," 12:20",,,"",,,,"","curtis"
5571,,"kohalaOld_07","9/20/2014","A. DeMarco, C. Ewing","beating","brown Cibotium","60","12:20","1:00","","","","NEED TO FIND",1,"","added by Andy from Curtis' database","db"
5571,,"KohalaOld_KOP07","20-Sep-14","CE AD","beating-sheet","brown Cibotium","60","12:20"," 1:00",,,"",,,,"","curtis"
5572,,"kohalaOld_07","9/20/2014","C. Ewing","beating","Myrsine sandwicensis","60","","","","","","NEED TO FIND",1,"","added by Andy from Curtis' database","db"
5572,,"KohalaOld_KOP07","20-Sep-14","CE","beating-sheet","Myrsine sandwicensis","60","","",,,"",,,,"","curtis"
5573,,"kohalaOld_07","9/20/2014","C. Ewing","beating","Metrosideros polymorpha","60","","","","","","NEED TO FIND",1,"","added by Andy from Curtis' database","db"
5573,,"KohalaOld_KOP07","20-Sep-14","CE","beating-sheet","Metrosideros polymorpha","60","","",,,"",,,,"","curtis"
5574,,"kohalaOld_07","9/20/2014","A. DeMarco","beating","Melicope clusiifolia","60","1:00","1:40","","","","NEED TO FIND",1,"","added by Andy from Curtis' database","db"
5574,,"KohalaOld_KOP07","20-Sep-14","AD","beating-sheet","Melicope clusiifolia","60","1:00"," 1:40",,,"",,,,"","curtis"
5575,,"kohalaOld_07","9/20/2014","A. DeMarco","beating","Vaccinium","60","1:40","2:15","","","","NEED TO FIND",1,"","added by Andy from Curtis' database","db"
5575,,"KohalaOld_KOP07","20-Sep-14","AD","beating-sheet","Vaccinium calycinum","60","1:40"," 2:15",,,"",,,,"","curtis"
5576,,"kohalaOld_07","9/20/2014","C. Ewing, T. Fezza, A. DeMarco","ground malaise","","","","","","","","NEED TO FIND",1,"","added by Andy from Curtis' database","db"
5576,,"KohalaOld_KOP07","20-Sep-14","CE TF AD","Malaise ground","","","","",,,"",,,,"","curtis"
5577,,"kohalaOld_07","9/20/2014","C. Ewing, T. Fezza, A. DeMarco","canopy malaise","","","","","","","","NEED TO FIND",1,"","added by Andy from Curtis' database","db"
5577,,"KohalaOld_KOP07","20-Sep-14","CE TF AD","Malaise canopy UP","","","","",,,"",,,,"","curtis"
5578,,"kohalaOld_07","9/20/2014","C. Ewing, T. Fezza, A. DeMarco","canopy malaise","","","","","","","","NEED TO FIND",1,"","added by Andy from Curtis' database","db"
5578,,"KohalaOld_KOP07","20-Sep-14","CE TF AD","Malaise Canopy DN","","","","",,,"",,,,"","curtis"
5579,,"kohalaOld_07","9/20/2014","C. Ewing, T. Fezza, A. DeMarco","InsectaZooka","","","","","","","A","NEED TO FIND",1,"","added by Andy from Curtis' database","db"
5579,,"KohalaOld_KOP07","20-Sep-14","CE TF AD","InsectaZooka","","","","",,,"A",,,,"","curtis"
5580,,"kohalaOld_07","9/20/2014","C. Ewing, T. Fezza, A. DeMarco","InsectaZooka","","","","","","","C","NEED TO FIND",1,"","added by Andy from Curtis' database","db"
5580,,"KohalaOld_KOP07","20-Sep-14","CE TF AD","InsectaZooka","","","","",,,"C",,,,"","curtis"
5581,,"kohalaOld_07","9/20/2014","C. Ewing, T. Fezza, A. DeMarco","InsectaZooka","","","","","","","E","NEED TO FIND",1,"","added by Andy from Curtis' database","db"
5581,,"KohalaOld_KOP07","20-Sep-14","CE TF AD","InsectaZooka","","","","",,,"E",,,,"","curtis"
5582,,"kohalaOld_07","9/20/2014","C. Ewing, T. Fezza, A. DeMarco","pitfall","","","","","","","B","NEED TO FIND",1,"","added by Andy from Curtis' database","db"
5582,,"KohalaOld_KOP07","20-Sep-14","CE TF AD","pitfall trap","","","","",,,"B",,,,"","curtis"
5583,,"kohalaOld_07","9/20/2014","C. Ewing, T. Fezza, A. DeMarco","pitfall","","","","","","","D","NEED TO FIND",1,"","added by Andy from Curtis' database","db"
5583,,"KohalaOld_KOP07","20-Sep-14","CE TF AD","pitfall trap","","","","",,,"D",,,,"","curtis"
5584,,"kohalaOld_07","9/20/2014","C. Ewing, T. Fezza, A. DeMarco","pitfall","","","","","","","F","NEED TO FIND",1,"","added by Andy from Curtis' database","db"
5584,,"KohalaOld_KOP07","20-Sep-14","CE TF AD","pitfall trap","","","","",,,"F",,,,"","curtis"
5585,,"escape_89","10/2/2014","A. DeMarco, T. Fezza","litter","","","","","","","A","Wellman",1,"","added by Andy from Curtis' database","db"
5585,,"EscapeRd_89","2-Oct-14","AD TF","litter sifting-Berlese","","","","",,,"A",,,,"","curtis"
5586,,"escape_89","10/2/2014","A. DeMarco, T. Fezza","litter","","","","","","","C","Wellman",1,"","added by Andy from Curtis' database","db"
5586,,"EscapeRd_89","2-Oct-14","AD TF","litter sifting-Berlese","","","","",,,"C",,,,"","curtis"
5587,,"escape_89","10/2/2014","A. DeMarco, T. Fezza","litter","","","","","","","E","Wellman",1,"","added by Andy from Curtis' database","db"
5587,,"EscapeRd_89","2-Oct-14","AD TF","litter sifting-Berlese","","","","",,,"E",,,,"","curtis"
5588,,"escape_89","10/2/2014","A. DeMarco, T. Fezza","soil extraction","","","","","","","A","Wellman",1,"","added by Andy from Curtis' database","db"
5588,,"EscapeRd_89","2-Oct-14","AD TF","soil extraction","","","","",,,"A",,,,"","curtis"
5589,,"escape_87","10/2/2014","A. DeMarco, T. Fezza","litter","","","","","","","A","Wellman",1,"","added by Andy from Curtis' database","db"
5589,,"EscapeRd_87","2-Oct-14","AD TF","litter sifting-Berlese","","","","",,,"A",,,,"","curtis"
5590,,"escape_87","10/2/2014","A. DeMarco, T. Fezza","litter","","","","","","","C","Wellman",1,"","added by Andy from Curtis' database","db"
5590,,"EscapeRd_87","2-Oct-14","AD TF","litter sifting-Berlese","","","","",,,"C",,,,"","curtis"
5591,,"escape_87","10/2/2014","A. DeMarco, T. Fezza","litter","","","","","","","E","Wellman",1,"","added by Andy from Curtis' database","db"
5591,,"EscapeRd_87","2-Oct-14","AD TF","litter sifting-Berlese","","","","",,,"E",,,,"","curtis"
5592,,"escape_87","10/2/2014","A. DeMarco, T. Fezza","soil extraction","","","","","","","C","Wellman",1,"2","added by Andy from Curtis' database","db"
5592,,"EscapeRd_87","2-Oct-14","AD TF","soil extraction","","","","",,,"C",,,,"","curtis"
5593,,"escape_90","10/2/2014","A. DeMarco, T. Fezza","litter","","","","","","","A","Wellman",1,"","added by Andy from Curtis' database","db"
5593,,"EscapeRd_90","2-Oct-14","AD TF","litter sifting-Berlese","","","","",,,"A",,,,"","curtis"
5594,,"escape_90","10/2/2014","A. DeMarco, T. Fezza","litter","","","","","","","C","Wellman",1,"","added by Andy from Curtis' database","db"
5594,,"EscapeRd_90","2-Oct-14","AD TF","litter sifting-Berlese","","","","",,,"C",,,,"","curtis"
5595,,"escape_90","10/2/2014","A. DeMarco, T. Fezza","Litter","","","","","","","E","Wellman",1,"","added by Andy from Curtis' database","db"
5595,,"EscapeRd_90","2-Oct-14","AD TF","litter sifting-Berlese","","","","",,,"E",,,,"","curtis"
5596,,"escape_90","10/2/2014","A. DeMarco, T. Fezza","soil extraction","","","","","","","C","Wellman",1,"","DUPLICATE HDIM; added by Andy from Curtis' database","db"
5596,,"EscapeRd_90","2-Oct-14","AD TF","soil extraction","","","","",,,"C",,,,"","curtis"
5597,,"thurston_12","10/20/2014","A. DeMarco, C. Ewing","canopy malaise","","","","","","","","UMD",1,"","added by Andy from Curtis' database","db"
5597,,"Thurston_12","20-Oct-14","AD CE","Malaise canopy UP","","","","",,,"",,,,"","curtis"
5598,,"thurston_12","10/20/2014","A. DeMarco, C. Ewing","canopy malaise","","","","","","","","UMD",1,"","added by Andy from Curtis' database","db"
5598,,"Thurston_12","20-Oct-14","AD CE","Malaise Canopy DN","","","","",,,"",,,,"","curtis"
5599,,"thurston_08","10/20/2014","A. DeMarco, C. Ewing","ground malaise","","","","","","","","UHH",1,"","added by Andy from Curtis' database","db"
5599,,"Thurston_08","20-Oct-14","AD CE","Malaise ground","","","","",,,"",,,,"","curtis"
5600,,"thurston_08","10/20/2014","A. DeMarco, C. Ewing","canopy malaise","","","","","","","","UMD",1,"","added by Andy from Curtis' database","db"
5600,,"Thurston_08","20-Oct-14","AD CE","Malaise canopy UP","","","","",,,"",,,,"","curtis"
5601,,"thurston_08","10/20/2014","A. DeMarco, C. Ewing","canopy malaise","","","","","","","","UMD",1,"","added by Andy from Curtis' database","db"
5601,,"Thurston_08","20-Oct-14","AD CE","Malaise Canopy DN","","","","",,,"",,,,"","curtis"
5602,,"thurston_06","10/20/2014","A. DeMarco, C. Ewing","ground malaise","","","","","","","","UHH",1,"","added by Andy from Curtis' database","db"
5602,,"Thurston_06","20-Oct-14","AD CE","Malaise ground","","","","",,,"",,,,"","curtis"
5603,,"thurston_06","10/20/2014","A. DeMarco, C. Ewing","canopy malaise","","","","","","","","UMD",1,"","added by Andy from Curtis' database","db"
5603,,"Thurston_06","20-Oct-14","AD CE","Malaise canopy UP","","","","",,,"",,,,"","curtis"
5604,,"thurston_06","10/20/2014","A. DeMarco, C. Ewing","canopy malaise","","","","","","","","UMD",1,"","added by Andy from Curtis' database","db"
5604,,"Thurston_06","20-Oct-14","AD CE","Malaise Canopy DN","","","","",,,"",,,,"","curtis"
5606,,"thurston_05","10/22/2014","C. Ewing, T. Fezza, A. Miller, A. DeMarco","canopy malaise","","","","","","","","UMD",1,"","added by Andy from Curtis' database","db"
5606,,"Thurston_05","22-Oct-14","CE TF AM AD","Malaise canopy UP","","","","",,,"",,,,"5607","curtis"
5607,,"thurston_05","10/22/2014","C. Ewing, T. Fezza, A. Miller, A. DeMarco","canopy malaise","","","","","","","","UMD",1,"","added by Andy from Curtis' database","db"
5607,,"Thurston_05","22-Oct-14","CE TF AM AD","Malaise Canopy DN","","","","",,,"",,,,"5608","curtis"
5608,,"thurston_05","10/22/2014","C. Ewing, T. Fezza, A. Miller, A. DeMarco","ground malaise","","","","","","","","UHH",1,"","added by Andy from Curtis' database","db"
5608,,"Thurston_05","22-Oct-14","CE TF AM AD","Malaise ground","","","","",,,"",,,,"5606","curtis"
5609,,"thurston_08","10/22/2014","C. Ewing, T. Fezza, A. Miller, A. DeMarco","pitfall","","","","","","","B","UHH",1,"","added by Andy from Curtis' database","db"
5609,,"Thurston_08","22-Oct-14","CE TF AM AD","pitfall trap","","","","",,,"B",,,,"","curtis"
5610,,"thurston_08","10/22/2014","C. Ewing, T. Fezza, A. Miller, A. DeMarco","pitfall","","","","","","","D","UHH",1,"","added by Andy from Curtis' database","db"
5610,,"Thurston_08","22-Oct-14","CE TF AM AD","pitfall trap","","","","",,,"D",,,,"","curtis"
5611,,"thurston_08","10/22/2014","C. Ewing, T. Fezza, A. Miller, A. DeMarco","pitfall","","","","","","","F","UHH",1,"","added by Andy from Curtis' database","db"
5611,,"Thurston_08","22-Oct-14","CE TF AM AD","pitfall trap","","","","",,,"F",,,,"","curtis"
5612,,"thurston_06","10/22/2014","C. Ewing, T. Fezza, A. Miller, A. DeMarco","InsectaZooka","","","","","","","A","UHH",1,"","added by Andy from Curtis' database","db"
5612,,"Thurston_06","22-Oct-14","CE TF AM AD","InsectaZooka","","","","",,,"A",,,,"","curtis"
5613,,"thurston_06","10/22/2014","C. Ewing, T. Fezza, A. Miller, A. DeMarco","InsectaZooka","","","","","","","C","UHH",1,"","added by Andy from Curtis' database","db"
5613,,"Thurston_06","22-Oct-14","CE TF AM AD","InsectaZooka","","","","",,,"C",,,,"","curtis"
5614,,"thurston_06","10/22/2014","C. Ewing, T. Fezza, A. Miller, A. DeMarco","InsectaZooka","","","","","","","E","UHH",1,"","added by Andy from Curtis' database","db"
5614,,"Thurston_06","22-Oct-14","CE TF AM AD","InsectaZooka","","","","",,,"E",,,,"","curtis"
5615,,"thurston_04","10/22/2014","C. Ewing, T. Fezza, A. Miller, A. DeMarco","ground malaise","","","","","","","","UHH",1,"","added by Andy from Curtis' database","db"
5615,,"Thurston_04","22-Oct-14","CE TF AM AD","Malaise ground","","","","",,,"",,,,"","curtis"
5616,,"thurston_04","10/22/2014","C. Ewing, T. Fezza, A. Miller, A. DeMarco","canopy malaise","","","","","","","","UMD",1,"","added by Andy from Curtis' database","db"
5616,,"Thurston_04","22-Oct-14","CE TF AM AD","Malaise canopy UP","","","","",,,"",,,,"","curtis"
5617,,"thurston_04","10/22/2014","C. Ewing, T. Fezza, A. Miller, A. DeMarco","canopy malaise","","","","","","","","UMD",1,"","added by Andy from Curtis' database","db"
5617,,"Thurston_04","22-Oct-14","CE TF AM AD","Malaise Canopy DN","","","","",,,"",,,,"","curtis"
5618,,"thurston_04","10/22/2014","C. Ewing, T. Fezza, A. Miller, A. DeMarco","pitfall","","","","","","","B","UHH",1,"","added by Andy from Curtis' database","db"
5618,,"Thurston_04","22-Oct-14","CE TF AM AD","pitfall trap","","","","",,,"B",,,,"","curtis"
5619,,"thurston_04","10/22/2014","C. Ewing, T. Fezza, A. Miller, A. DeMarco","pitfall","","","","","","","D","UHH",1,"","added by Andy from Curtis' database","db"
5619,,"Thurston_04","22-Oct-14","CE TF AM AD","pitfall trap","","","","",,,"D",,,,"","curtis"
5620,,"thurston_04","10/22/2014","C. Ewing, T. Fezza, A. Miller, A. DeMarco","pitfall","","","","","","","F","UHH",1,"","added by Andy from Curtis' database","db"
5620,,"Thurston_04","22-Oct-14","CE TF AM AD","pitfall trap","","","","",,,"F",,,,"","curtis"
5621,,"thurston_04","10/22/2014","C. Ewing, T. Fezza, A. Miller, A. DeMarco","InsectaZooka","","","","","","","A","UHH",1,"","added by Andy from Curtis' database","db"
5621,,"Thurston_04","22-Oct-14","CE TF AM AD","InsectaZooka","","","","",,,"A",,,,"","curtis"
5622,,"thurston_04","10/22/2014","C. Ewing, T. Fezza, A. Miller, A. DeMarco","InsectaZooka","","","","","","","C","UHH",1,"","added by Andy from Curtis' database","db"
5622,,"Thurston_04","22-Oct-14","CE TF AM AD","InsectaZooka","","","","",,,"C",,,,"","curtis"
5623,,"thurston_04","10/22/2014","C. Ewing, T. Fezza, A. Miller, A. DeMarco","InsectaZooka","","","","","","","E","UHH",1,"","added by Andy from Curtis' database","db"
5623,,"Thurston_04","22-Oct-14","CE TF AM AD","InsectaZooka","","","","",,,"E",,,,"","curtis"
5624,,"thurston_01","10/22/2014","C. Ewing, T. Fezza, A. Miller, A. DeMarco","ground malaise","","","","","","","","UHH",1,"","added by Andy from Curtis' database","db"
5624,,"Thurston_01","22-Oct-14","CE TF AM AD","Malaise ground","","","","",,,"",,,,"","curtis"
5625,,"thurston_01","10/22/2014","C. Ewing, T. Fezza, A. Miller, A. DeMarco","canopy malaise","","","","","","","","UMD",1,"","added by Andy from Curtis' database","db"
5625,,"Thurston_01","22-Oct-14","CE TF AM AD","Malaise canopy UP","","","","",,,"",,,,"","curtis"
5626,,"thurston_01","10/22/2014","C. Ewing, T. Fezza, A. Miller, A. DeMarco","canopy malaise","","","","","","","","UMD",1,"","added by Andy from Curtis' database","db"
5626,,"Thurston_01","22-Oct-14","CE TF AM AD","Malaise Canopy DN","","","","",,,"",,,,"","curtis"
5627,,"thurston_01","10/22/2014","C. Ewing, T. Fezza, A. Miller, A. DeMarco","pitfall","","","","","","","B","UHH",1,"","added by Andy from Curtis' database","db"
5627,,"Thurston_01","22-Oct-14","CE TF AM AD","pitfall trap","","","","",,,"B",,,,"","curtis"
5628,,"thurston_01","10/22/2014","C. Ewing, T. Fezza, A. Miller, A. DeMarco","pitfall","","","","","","","D","UHH",1,"","added by Andy from Curtis' database","db"
5628,,"Thurston_01","22-Oct-14","CE TF AM AD","pitfall trap","","","","",,,"D",,,,"","curtis"
5629,,"thurston_01","10/22/2014","C. Ewing, T. Fezza, A. Miller, A. DeMarco","pitfall","","","","","","","F","UHH",1,"","added by Andy from Curtis' database","db"
