"HDIM","Plot","Date","Collector","Method","Plant","BeatingDuration","TimeBegin","TimeEnd","DateEnd","CanopyMalaiseHeight..ft.","PitFallSlice","Whereabouts","SamplingRound","NoOfVials","Comments"
5794,"1973 flow-81","1/15/2015","CE TF","Malaise ground","","","","","","","","UHH",NA,"","added by Andy from Curtis' database"
5794,"1973 flow-81","1/15/2015","CE TF","Malaise ground","","","","","","","","UHH",NA,"","added by Andy from Curtis' database"
5794,"1973 flow-81","1/15/2015","CE TF","Malaise ground","","","","","","","","UHH",NA,"","added by Andy from Curtis' database"
5794,"1973 flow-81","1/15/2015","CE TF","Malaise ground","","","","","","","","UHH",NA,"","added by Andy from Curtis' database"
5794,"1973 flow-81","1/15/2015","CE TF","Malaise ground","","","","","","","","UHH",NA,"","added by Andy from Curtis' database"
5794,"1973 flow-81","1/15/2015","CE TF","Malaise ground","","","","","","","","UHH",NA,"","added by Andy from Curtis' database"
5794,"1973 flow-81","1/15/2015","CE TF","Malaise ground","","","","","","","","UHH",NA,"","added by Andy from Curtis' database"
5794,"1973 flow-81","1/15/2015","CE TF","Malaise ground","","","","","","","","UHH",NA,"","added by Andy from Curtis' database"
5794,"1973 flow-81","1/15/2015","CE TF","Malaise ground","","","","","","","","UHH",NA,"","added by Andy from Curtis' database"
5794,"1973 flow-81","1/15/2015","CE TF","Malaise ground","","","","","","","","UHH",NA,"","added by Andy from Curtis' database"
5794,"1973 flow-81","1/15/2015","CE TF","Malaise ground","","","","","","","","UHH",NA,"","added by Andy from Curtis' database"
5794,"1973 flow-81","1/15/2015","CE TF","Malaise ground","","","","","","","","UHH",NA,"","added by Andy from Curtis' database"
5794,"1973 flow-81","1/15/2015","CE TF","Malaise ground","","","","","","","","UHH",NA,"","added by Andy from Curtis' database"
5794,"1973 flow-81","1/15/2015","CE TF","Malaise ground","","","","","","","","UHH",NA,"","added by Andy from Curtis' database"
5794,"1973 flow-81","1/15/2015","CE TF","Malaise ground","","","","","","","","UHH",NA,"","added by Andy from Curtis' database"
5794,"1973 flow-81","1/15/2015","CE TF","Malaise ground","","","","","","","","UHH",NA,"","added by Andy from Curtis' database"
5794,"1973 flow-81","1/15/2015","CE TF","Malaise ground","","","","","","","","UHH",NA,"","added by Andy from Curtis' database"
5794,"1973 flow-81","1/15/2015","CE TF","Malaise ground","","","","","","","","UHH",NA,"","added by Andy from Curtis' database"
5794,"1973 flow-81","1/15/2015","CE TF","Malaise ground","","","","","","","","UHH",NA,"","added by Andy from Curtis' database"
5795,"1973 flow-81","1/15/2015","CE TF","pitfall trap","","","","","","","","UHH",NA,"","added by Andy from Curtis' database"
5796,"1973 flow-81","1/15/2015","CE TF","pitfall trap","","","","","","","","UHH",NA,"","added by Andy from Curtis' database"
5797,"1973 flow-81","1/15/2015","CE TF","pitfall trap","","","","","","","","UHH",NA,"","added by Andy from Curtis' database"
5798,"1973 flow-79","1/15/2015","CE TF","Malaise ground","","","","","","","","UHH",NA,"","added by Andy from Curtis' database"
5799,"1973 flow-79","1/15/2015","CE TF","pitfall trap","","","","","","","","UHH",NA,"","added by Andy from Curtis' database"
5800,"1973 flow-79","1/15/2015","CE TF","pitfall trap","","","","","","","","UHH",NA,"","added by Andy from Curtis' database"
5801,"1973 flow-79","1/15/2015","CE TF","pitfall trap","","","","","","","","UHH",NA,"","added by Andy from Curtis' database"
5802,"1973 flow-84","1/15/2015","CE TF","Malaise ground","","","","","","","","UHH",NA,"","added by Andy from Curtis' database"
5803,"1973 flow-84","1/15/2015","CE TF","pitfall trap","","","","","","","","UHH",NA,"","added by Andy from Curtis' database"
5804,"1973 flow-84","1/15/2015","CE TF","pitfall trap","","","","","","","","UHH",NA,"","added by Andy from Curtis' database"
5805,"1973 flow-84","1/15/2015","CE TF","pitfall trap","","","","","","","","UHH",NA,"","added by Andy from Curtis' database"
5806,"EscapeRd-3802-2","1/25/2015","CE","beating","green Dicranopteris linearis","60","7:45","9:00","","","","UHH",NA,"","added by Andy from Curtis' database"
5807,"EscapeRd-3802-2","1/25/2015","CE","beating","Metrosideros polymorpha","30","9:30","10:10","","","","UHH",NA,"","added by Andy from Curtis' database"
5808,"EscapeRd-3802-2","1/25/2015","TF","beating","brown Dicranopteris linearis","120","7:45","10:00","","","","UHH",NA,"","added by Andy from Curtis' database"
5809,"EscapeRd-3802-2","1/25/2015","BC","beating","green Dicranopteris linearis","60","7:45","10:00","","","","UHH",NA,"","added by Andy from Curtis' database"
5810,"EscapeRd-3802-2","1/25/2015","CE","beating","green Dicranopteris linearis","60","10:15","11:30","","","","UHH",NA,"","added by Andy from Curtis' database"
5811,"EscapeRd-3802-2","1/25/2015","TF","beating","green Dicranopteris linearis","60","10:15","11:30","","","","UHH",NA,"","added by Andy from Curtis' database"
5812,"EscapeRd-3802-2","1/25/2015","BC","beating","green Dicranopteris linearis","30","10:15","11:30","","","","UHH",NA,"","added by Andy from Curtis' database"
5813,"EscapeRd-90","1/19/2015","TF CE","InsectaZooka","","","","","","","A","UHH",NA,"","added by Andy from Curtis' database"
5814,"EscapeRd-90","1/19/2015","TF CE","InsectaZooka","","","","","","","C","UHH",NA,"","added by Andy from Curtis' database"
5815,"EscapeRd-90","1/19/2015","TF CE","InsectaZooka","","","","","","","E","UHH",NA,"","added by Andy from Curtis' database"
5820,"Thurston-12","1/29/2015","AR","beating","brown Cibotium","30","1:30","2:35","","","","UHH",NA,"","added by Andy from Curtis' database"
5821,"Thurston-12","1/29/2015","TF","beating","brown Cibotium","20","1:45","2:25","","","","UHH",NA,"","added by Andy from Curtis' database"
5822,"Thurston-12","1/29/2015","CE","beating","brown Cibotium","10","2:00","2:30","","","","UHH",NA,"","added by Andy from Curtis' database"
5825,"Tree Planting Rd-01a","1/302015","TF AR EA","Malaise ground","","","","","","","","UHH",NA,"","added by Andy from Curtis' database"
5826,"Tree Planting Rd-01a","1/302015","TF AR EA","pitfall trap","","","","","","","B","UHH",NA,"","added by Andy from Curtis' database"
5827,"Tree Planting Rd-01a","1/302015","TF AR EA","pitfall trap","","","","","","","D","UHH",NA,"","added by Andy from Curtis' database"
5828,"Tree Planting Rd-01a","1/302015","TF AR EA","pitfall trap","","","","","","","F","UHH",NA,"","added by Andy from Curtis' database"
5829,"Tree Planting Rd-03","1/302015","TF AR EA","Malaise ground","","","","","","","","UHH",NA,"","added by Andy from Curtis' database"
5830,"Tree Planting Rd-03","1/302015","TF AR EA","pitfall trap","","","","","","","B","UHH",NA,"","added by Andy from Curtis' database"
5831,"Tree Planting Rd-03","1/302015","TF AR EA","pitfall trap","","","","","","","D","UHH",NA,"","added by Andy from Curtis' database"
5832,"Tree Planting Rd-03","1/302015","TF AR EA","pitfall trap","","","","","","","F","UHH",NA,"","added by Andy from Curtis' database"
5833,"Tree Planting Rd-05","1/302015","TF AR EA","Malaise ground","","","","","","","","UHH",NA,"","added by Andy from Curtis' database"
5834,"Tree Planting Rd-05","1/302015","TF AR EA","pitfall trap","","","","","","","B","UHH",NA,"","added by Andy from Curtis' database"
5835,"Tree Planting Rd-05","1/302015","TF AR EA","pitfall trap","","","","","","","D","UHH",NA,"","added by Andy from Curtis' database"
5836,"Tree Planting Rd-05","1/302015","TF AR EA","pitfall trap","","","","","","","F","UHH",NA,"","added by Andy from Curtis' database"
5837,"Tree Planting Rd-06","1/302015","TF AR EA","Malaise ground","","","","","","","","UHH",NA,"","added by Andy from Curtis' database"
5838,"Tree Planting Rd-06","1/302015","TF AR EA","pitfall trap","","","","","","","B","UHH",NA,"","added by Andy from Curtis' database"
5839,"Tree Planting Rd-06","1/302015","TF AR EA","pitfall trap","","","","","","","D","UHH",NA,"","added by Andy from Curtis' database"
5840,"Tree Planting Rd-06","1/302015","TF AR EA","pitfall trap","","","","","","","F","UHH",NA,"","added by Andy from Curtis' database"
5841,"Tree Planting Rd-04","1/302015","TF AR EA","Malaise ground","","","","","","","","UHH",NA,"","added by Andy from Curtis' database"
5842,"Tree Planting Rd-04","1/302015","TF AR EA","pitfall trap","","","","","","","B","UHH",NA,"","added by Andy from Curtis' database"
5843,"Tree Planting Rd-04","1/302015","TF AR EA","pitfall trap","","","","","","","D","UHH",NA,"","added by Andy from Curtis' database"
5844,"Tree Planting Rd-04","1/302015","TF AR EA","pitfall trap","","","","","","","F","UHH",NA,"","added by Andy from Curtis' database"
5845,"Tree Planting Rd-02","1/302015","TF AR EA","Malaise ground","","","","","","","","UHH",NA,"","added by Andy from Curtis' database"
5846,"Tree Planting Rd-02","1/302015","TF AR EA","pitfall trap","","","","","","","B","UHH",NA,"","added by Andy from Curtis' database"
5847,"Tree Planting Rd-02","1/302015","TF AR EA","pitfall trap","","","","","","","D","UHH",NA,"","added by Andy from Curtis' database"
5848,"Tree Planting Rd-02","1/302015","TF AR EA","pitfall trap","","","","","","","F","UHH",NA,"","added by Andy from Curtis' database"
5849,"1973 flow-110","1/31/2015","CE","beating","Dubautia ciliolata","60","7:30","8:05","","","","UHH",NA,"","added by Andy from Curtis' database"
5850,"1973 flow-110","1/31/2015","TF","beating","VacciniumÃreticulatum","60","7:30","8:05","","","","UHH",NA,"","added by Andy from Curtis' database"
5851,"1973 flow-110","1/31/2015","BC","beating","Leptecophylla tameiameiae","60","7:30","8:45","","","","UHH",NA,"","added by Andy from Curtis' database"
5852,"1973 flow-110","1/31/2015","TF","beating","Nephrolepis cordifolia","30","8:15","8:45","","","","UHH",NA,"","added by Andy from Curtis' database"
5853,"1973 flow-110","1/31/2015","CE","beating","Coprosma ernodeoides","30","8:15","8:45","","","","UHH",NA,"","added by Andy from Curtis' database"
5854,"1973 flow-110","1/31/2015","CE","beating","Metrosideros polymorpha","60","9:00","9:40","","","","UHH",NA,"","added by Andy from Curtis' database"
5855,"1973 flow-110","1/31/2015","TF","beating","Metrosideros polymorpha","60","9:00","10:00","","","","UHH",NA,"","added by Andy from Curtis' database"
5856,"1973 flow-110","1/31/2015","BC","beating","Metrosideros polymorpha","60","9:00","10:15","","","","UHH",NA,"","added by Andy from Curtis' database"
5857,"1973 flow-109","1/31/2015","TF","beating","VacciniumÃreticulatum","60","10:45","11:25","","","","UHH",NA,"","added by Andy from Curtis' database"
5858,"1973 flow-109","1/31/2015","CE","beating","Dubautia ciliolata","60","10:45","11:25","","","","UHH",NA,"","added by Andy from Curtis' database"
5859,"1973 flow-109","1/31/2015","BC","beating","Leptecophylla tameiameiae","60","10:45","11:30","","","","UHH",NA,"","added by Andy from Curtis' database"
5860,"1973 flow-109","1/31/2015","CE","beating","Coprosma ernodeoides","30","11:45","11:55","","","","UHH",NA,"","added by Andy from Curtis' database"
5861,"1973 flow-109","1/31/2015","TF","beating","Nephrolepis cordifolia","30","11:45","11:55","","","","UHH",NA,"","added by Andy from Curtis' database"
5862,"1973 flow-109","1/31/2015","BC","beating","Metrosideros polymorpha","60","11:45","1:00","","","","UHH",NA,"","added by Andy from Curtis' database"
5863,"1973 flow-109","1/31/2015","TF","beating","Metrosideros polymorpha","60","12:10","12:55","","","","UHH",NA,"","added by Andy from Curtis' database"
5864,"1973 flow-109","1/31/2015","CE","beating","Metrosideros polymorpha","60","12:10","12:40","","","","UHH",NA,"","added by Andy from Curtis' database"
5894,"Hippnet_08a","2/7/2015","AR, JYL","ground malaise","","","","","","","","Hilgard 220",NA,"",""
5900,"Laup._01","2/7/2015","JYL, AR","ground malaise","","","","","","","","Hilgard 220",NA,"",""
5920,"Hippnet_13","2/7/2015","TF, BC, EA","ground malaise","","","","","","","","Hilgard 220",NA,"",""
5926,"Hippnet_09","2/7/2015","TF, BC, EA","ground malaise","","","","","","","","Hilgard 220",NA,"",""
6002,"Laup. LSAG_10a","2/11/2015","AR, BC, TF","ground malaise","","","","","2/18/2015","","","Hilgard 220",NA,"",""
6008,"Laup. LSAG_10a","2/11/2015","TF, BC, AR","ground malaise","","","","","2/18/2015","","","Hilgard 220",NA,"",""
6065,"Kaiholena-Yng-04","3/7/2015","CE, HK","canopy malaise","","","","","","","up","Hilgard 220",NA,"1 of 2",""
6067,"Kaiholena-Yng-04","3/7/2015","CE, HK","ground malaise","","","","","","","","Hilgard 220",NA,"",""
6071,"Kaiholena-Yng-10a","3/7/2015","CE, HK","canopy malaise","","","","","","","up","Hilgard 220",NA,"",""
6073,"Kaiholena-Yng-11a","3/7/2015","CE, HK","ground malaise","","","","","","","","Hilgard 220",NA,"",""
6077,"Kaiholena-Yng-09","3/7/2015","CE, HK","canopy malaise","","","","","","","up","Hilgard 220",NA,"",""
6151,"KohalaYng_08","6/6/2015","K. Jayd, L.V.V., C. Ewing, E. Tielens","canopy malaise","","","","","6/15/2015","","up","Hilgard 220",2,"1",""
6152,"KohalaYng_08","6/6/2015","K. Jayd, L.V.V., C. Ewing, E. Tielens","canopy malaise","","","","","6/15/2015","","down","Hilgard 220",2,"2",""
6153,"KohalaYng_08","6/6/2015","K. Jayd, L.V.V., C. Ewing, E. Tielens","ground malaise","","","","","6/15/2015","","","Hilgard 220",2,"1",""
6154,"KohalaYng_08","6/6/2015","K. Jayd, L.V.V., C. Ewing, E. Tielens","pitfall","","","","","6/13/2015","","B","Hilgard 220",2,"2",""
6155,"KohalaYng_08","6/6/2015","K. Jayd, L.V.V., C. Ewing, E. Tielens","pitfall","","","","","6/13/2015","","D","Hilgard 220",2,"1",""
6156,"KohalaYng_08","6/6/2015","K. Jayd, L.V.V., C. Ewing, E. Tielens","pitfall","","","","","6/13/2015","","F","Hilgard 220",2,"1",""
6157,"KohalaYng_07a","6/6/2015","K. Jayd, L.V.V., C. Ewing, E. Tielens","canopy malaise","","","","","6/15/2015","","up","Hilgard 220",2,"1",""
6158,"KohalaYng_07a","6/6/2015","K. Jayd, L.V.V., C. Ewing, E. Tielens","canopy malaise","","","","","6/15/2015","","down","Hilgard 220",2,"1",""
6159,"KohalaYng_07a","6/6/2015","K. Jayd, L.V.V., C. Ewing, E. Tielens","ground malaise","","","","","6/15/2015","","","Hilgard 220",2,"1",""
6160,"KohalaYng_07a","6/6/2015","K. Jayd, L.V.V., C. Ewing, E. Tielens","pitfall","","","","","6/13/2015","","B","Hilgard 220",2,"1",""
6161,"KohalaYng_07a","6/6/2015","K. Jayd, L.V.V., C. Ewing, E. Tielens","pitfall","","","","","6/13/2015","","D","Hilgard 220",2,"1",""
6162,"KohalaYng_07a","6/6/2015","K. Jayd, L.V.V., C. Ewing, E. Tielens","pitfall","","","","","6/13/2015","","F","Hilgard 220",2,"1",""
6163,"KohalaYng_20a","6/6/2015","K. Jayd, L.V.V., C. Ewing, E. Tielens","canopy malaise","","","","","6/15/2015","","up","Hilo Boys (in packing box)",2,"2",""
6164,"KohalaYng_20a","6/6/2015","K. Jayd, L.V.V., C. Ewing, E. Tielens","canopy malaise","","","","","6/15/2015","","down","Hilgard 220",2,"1",""
6166,"KohalaYng_20a","6/6/2015","K. Jayd, L.V.V., C. Ewing, E. Tielens","pitfall","","","","","6/13/2015","","B","Hilgard 220",2,"1",""
6167,"KohalaYng_20a","6/6/2015","K. Jayd, L.V.V., C. Ewing, E. Tielens","pitfall","","","","","6/13/2015","","D","Hilgard 220",2,"1",""
6168,"KohalaYng_20a","6/6/2015","K. Jayd, L.V.V., C. Ewing, E. Tielens","pitfall","","","","","6/13/2015","","F","Hilgard 220",2,"1",""
6169,"KohalaYng_03","6/6/2015","K. Jayd, L.V.V., C. Ewing, E. Tielens","canopy malaise","","","","","6/15/2015","","up","Hilgard 220",2,"2",""
6170,"KohalaYng_03","6/6/2015","K. Jayd, L.V.V., C. Ewing, E. Tielens","canopy malaise","","","","","6/15/2015","","down","Hilo Boys (in packing box)",2,"1",""
6171,"KohalaYng_03","6/6/2015","K. Jayd, L.V.V., C. Ewing, E. Tielens","ground malaise","","","","","6/15/2015","","","Hilgard 220",2,"1",""
6172,"KohalaYng_03","6/6/2015","K. Jayd, L.V.V., C. Ewing, E. Tielens","pitfall","","","","","6/13/2015","","B","Hilgard 220",2,"1",""
6173,"KohalaYng_03","6/6/2015","K. Jayd, L.V.V., C. Ewing, E. Tielens","pitfall","","","","","6/13/2015","","D","Hilgard 220",2,"1",""
6174,"KohalaYng_03","6/6/2015","K. Jayd, L.V.V., C. Ewing, E. Tielens","pitfall","","","","","6/13/2015","","F","Hilgard 220",2,"1",""
6175,"KohalaYng_10a","6/6/2015","K. Jayd, L.V.V., C. Ewing, E. Tielens","canopy malaise","","","","","6/15/2015","","up","Hilgard 220",2,"3",""
6176,"KohalaYng_10a","6/6/2015","K. Jayd, L.V.V., C. Ewing, E. Tielens","canopy malaise","","","","","6/15/2015","","down","Hilgard 220",2,"2",""
6177,"KohalaYng_10a","6/6/2015","K. Jayd, L.V.V., C. Ewing, E. Tielens","ground malaise","","","","","6/15/2015","","","Hilgard 220",2,"1",""
6178,"KohalaYng_10a","6/6/2015","K. Jayd, L.V.V., C. Ewing, E. Tielens","pitfall","","","","","6/13/2015","","B","Hilgard 220",2,"1",""
6179,"KohalaYng_10a","6/6/2015","K. Jayd, L.V.V., C. Ewing, E. Tielens","pitfall","","","","","6/13/2015","","D","Hilgard 220",2,"1",""
6180,"KohalaYng_10a","6/6/2015","K. Jayd, L.V.V., C. Ewing, E. Tielens","pitfall","","","","","6/13/2015","","F","Hilgard 220",2,"1",""
